year,teryt_code,powiat,gmina,population,eligible_to_vote,turnout_%,turnout_ppl
2007,182002,tarnobrzeski,"Gorzyce, gm.",13838,10829,45.87,4967
2007,182003,tarnobrzeski,"Grębów, gm.",9823,7498,42.20,3164
2007,182004,tarnobrzeski,"Nowa Dęba, gm.",19058,15564,47.62,7411
2007,182101,leski,"Baligród, gm.",3324,2524,41.20,1040
2007,182102,leski,"Cisna, gm.",1640,1404,51.07,717
2007,182103,leski,"Lesko, gm.",11727,9254,44.96,4161
2007,182104,leski,"Olszanica, gm.",5127,4649,46.29,2151
2007,182105,leski,"Solina, gm.",5323,4397,47.60,2093
2007,186101,Krosno,"Krosno, m.",48010,38885,56.34,21895
2007,186201,Przemyśl,"Przemyśl, m.",66128,53433,56.14,29993
2007,186301,Rzeszów,"Rzeszów, m.",156913,129530,64.23,83137
2007,186401,Tarnobrzeg,"Tarnobrzeg, m.",49523,39374,54.05,21276
2007,200101,augustowski,"Augustów, m.",30361,23881,51.87,12384
2007,200102,augustowski,"Augustów, gm.",7052,5239,39.26,2057
2007,200103,augustowski,"Bargłów Kościelny, gm.",5976,4564,34.75,1585
2007,200104,augustowski,"Lipsk, gm.",6005,4645,34.70,1612
2007,200105,augustowski,"Nowinka, gm.",2875,2296,46.17,1060
2007,200106,augustowski,"Płaska, gm.",2595,2098,43.04,899
2007,200107,augustowski,"Sztabin, gm.",5688,4366,38.69,1689
2007,200201,białostocki,"Choroszcz, gm.",13091,11146,48.66,5423
2007,200202,białostocki,"Czarna Białostocka, gm.",11623,9149,46.13,4219
2007,200203,białostocki,"Dobrzyniewo Duże, gm.",8142,6330,46.81,2963
2007,200204,białostocki,"Gródek, gm.",5781,4824,42.43,2047
2007,200205,białostocki,"Juchnowiec Kościelny, gm.",13179,10138,54.63,5537
2007,200206,białostocki,"Łapy, gm.",23097,18451,53.28,9828
2007,200207,białostocki,"Michałowo, gm.",7326,6200,40.27,2491
2007,200208,białostocki,"Poświętne, gm.",3900,3001,47.75,1433
2007,200209,białostocki,"Supraśl, gm.",12641,9916,56.47,5600
2007,200210,białostocki,"Suraż, gm.",2067,1643,54.35,893
2007,200211,białostocki,"Turośń Kościelna, gm.",5374,4147,53.61,2223
2007,200212,białostocki,"Tykocin, gm.",6634,5194,42.91,2229
2007,200213,białostocki,"Wasilków, gm.",12845,9980,53.19,5307
2007,200214,białostocki,"Zabłudów, gm.",8700,6871,44.48,3056
2007,200215,białostocki,"Zawady, gm.",3080,2406,44.93,1081
2007,200301,bielski,"Bielsk Podlaski, m.",27287,21812,51.91,11312
2007,200302,bielski,"Brańsk, m.",3996,3113,56.63,1763
2007,200303,bielski,"Bielsk Podlaski, gm.",7688,6367,37.46,2384
2007,200304,bielski,"Boćki, gm.",5024,4065,42.09,1711
2007,200305,bielski,"Brańsk, gm.",6724,5131,55.78,2861
2007,200306,bielski,"Orla, gm.",3407,2932,39.56,1160
2007,200307,bielski,"Rudka, gm.",2154,1679,54.26,910
2007,200308,bielski,"Wyszki, gm.",5094,4002,51.02,2039
2007,200401,grajewski,"Grajewo, m.",22674,17696,44.84,7928
2007,200402,grajewski,"Grajewo, gm.",6239,4608,34.44,1587
2007,200403,grajewski,"Radziłów, gm.",5409,4225,39.24,1655
2007,200404,grajewski,"Rajgród, gm.",5884,4394,35.07,1540
2007,200405,grajewski,"Szczuczyn, gm.",6733,5146,39.16,2015
2007,200406,grajewski,"Wąsosz, gm.",4191,3132,39.56,1239
2007,200501,hajnowski,"Hajnówka, m.",23019,19105,50.87,9719
2007,200502,hajnowski,"Białowieża, gm.",2399,2084,46.93,978
2007,200503,hajnowski,"Czeremcha, gm.",3782,3082,43.51,1341
2007,200504,hajnowski,"Czyże, gm.",2594,2253,39.33,886
2007,200505,hajnowski,"Dubicze Cerkiewne, gm.",1974,1710,38.65,661
2007,200506,hajnowski,"Hajnówka, gm.",4346,3573,44.19,1579
2007,200507,hajnowski,"Kleszczele, gm.",3005,2528,41.14,1040
2007,200508,hajnowski,"Narew, gm.",4182,3521,37.89,1334
2007,200509,hajnowski,"Narewka, gm.",4235,3548,38.02,1348
2007,200601,kolneński,"Kolno, m.",11056,8670,43.22,3747
2007,200602,kolneński,"Grabowo, gm.",3923,2917,42.82,1249
2007,200603,kolneński,"Kolno, gm.",9148,6739,40.94,2759
2007,200604,kolneński,"Mały Płock, gm.",5195,3990,37.69,1504
2007,200605,kolneński,"Stawiski, gm.",6883,5255,36.75,1931
2007,200606,kolneński,"Turośl, gm.",5304,3830,44.41,1701
2007,200701,łomżyński,"Jedwabne, gm.",5813,4516,43.16,1949
2007,200702,łomżyński,"Łomża, gm.",10322,7800,46.38,3616
2007,200703,łomżyński,"Miastkowo, gm.",4424,3258,37.94,1236
2007,200704,łomżyński,"Nowogród, gm.",4146,3163,44.45,1406
2007,200705,łomżyński,"Piątnica, gm.",10664,8020,40.37,3238
2007,200706,łomżyński,"Przytuły, gm.",2346,1790,40.78,730
2007,200707,łomżyński,"Śniadowo, gm.",5833,4509,49.55,2234
2007,200708,łomżyński,"Wizna, gm.",4477,3502,42.80,1499
2007,200709,łomżyński,"Zbójna, gm.",4546,3472,36.12,1254
2007,200801,moniecki,"Goniądz, gm.",5357,4130,40.80,1683
2007,200802,moniecki,"Jasionówka, gm.",3142,2455,40.69,999
2007,200803,moniecki,"Jaświły, gm.",5757,4458,37.62,1677
2007,200804,moniecki,"Knyszyn, gm.",5064,3945,41.39,1633
2007,200805,moniecki,"Krypno, gm.",4252,3231,40.51,1309
2007,200806,moniecki,"Mońki, gm.",15924,12656,41.16,5208
2007,200807,moniecki,"Trzcianne, gm.",4882,3821,34.15,1305
2007,200901,sejneński,"Sejny, m.",5913,4661,45.78,2134
2007,200902,sejneński,"Giby, gm.",3020,2394,42.98,1029
2007,200903,sejneński,"Krasnopol, gm.",4030,3117,34.55,1077
2007,200904,sejneński,"Puńsk, gm.",4546,3539,36.34,1286
2007,200905,sejneński,"Sejny, gm.",4249,3333,33.60,1120
2007,201001,siemiatycki,"Siemiatycze, m.",15572,12265,48.81,5986
2007,201002,siemiatycki,"Drohiczyn, gm.",7186,5644,41.76,2357
2007,201003,siemiatycki,"Dziadkowice, gm.",3208,2467,43.01,1061
2007,201004,siemiatycki,"Grodzisk, gm.",4897,3796,43.91,1667
2007,201005,siemiatycki,"Mielnik, gm.",2743,2314,45.20,1046
2007,201006,siemiatycki,"Milejczyce, gm.",2312,1897,41.01,778
2007,201007,siemiatycki,"Nurzec-Stacja, gm.",4756,3852,35.67,1374
2007,201008,siemiatycki,"Perlejewo, gm.",3264,2509,40.85,1025
2007,201009,siemiatycki,"Siemiatycze, gm.",6638,5237,36.01,1886
2007,201101,sokólski,"Dąbrowa Białostocka, gm.",13142,10289,43.21,4446
2007,201102,sokólski,"Janów, gm.",4660,3625,37.02,1342
2007,201103,sokólski,"Korycin, gm.",3520,2742,39.79,1088
2007,201104,sokólski,"Krynki, gm.",3534,2862,46.16,1321
2007,201105,sokólski,"Kuźnica, gm.",4488,3563,43.22,1540
2007,201106,sokólski,"Nowy Dwór, gm.",3095,2546,35.15,895
2007,201107,sokólski,"Sidra, gm.",4011,3204,33.86,1085
2007,201108,sokólski,"Sokółka, gm.",27062,21415,43.83,9384
2007,201109,sokólski,"Suchowola, gm.",7707,5975,37.69,2252
2007,201110,sokólski,"Szudziałowo, gm.",3525,2889,35.65,1030
2007,201201,suwalski,"Bakałarzewo, gm.",3226,2437,40.91,997
2007,201202,suwalski,"Filipów, gm.",4632,3571,35.48,1266
2007,201203,suwalski,"Jeleniewo, gm.",3137,2331,44.36,1034
2007,201204,suwalski,"Przerośl, gm.",3182,2354,40.87,962
2007,201205,suwalski,"Raczki, gm.",6320,4699,43.50,2043
2007,201206,suwalski,"Rutka-Tartak, gm.",2363,1754,38.31,672
2007,201207,suwalski,"Suwałki, gm.",6820,5178,43.12,2233
2007,201208,suwalski,"Szypliszki, gm.",4148,3099,38.08,1179
2007,201209,suwalski,"Wiżajny, gm.",2868,2213,44.42,983
2007,201301,wysokomazowiecki,"Wysokie Mazowieckie, m.",9560,7559,55.83,4220
2007,201302,wysokomazowiecki,"Ciechanowiec, gm.",9562,7623,43.97,3352
2007,201303,wysokomazowiecki,"Czyżew, gm.",6820,5224,51.44,2686
2007,201304,wysokomazowiecki,"Klukowo, gm.",4926,3793,51.28,1945
2007,201305,wysokomazowiecki,"Kobylin-Borzymy, gm.",3722,2859,52.50,1501
2007,201306,wysokomazowiecki,"Kulesze Kościelne, gm.",3423,2659,54.16,1440
2007,201307,wysokomazowiecki,"Nowe Piekuty, gm.",4159,3202,54.15,1733
2007,201308,wysokomazowiecki,"Sokoły, gm.",6100,4783,52.96,2531
2007,201309,wysokomazowiecki,"Szepietowo, gm.",7673,5984,51.02,3050
2007,201310,wysokomazowiecki,"Wysokie Mazowieckie, gm.",5498,4160,48.63,2023
2007,201401,zambrowski,"Zambrów, m.",23175,18181,46.57,8466
2007,201402,zambrowski,"Kołaki Kościelne, gm.",2530,1994,56.92,1135
2007,201403,zambrowski,"Rutki, gm.",6255,5023,45.85,2301
2007,201404,zambrowski,"Szumowo, gm.",5100,3976,45.30,1801
2007,201405,zambrowski,"Zambrów, gm.",8857,7587,45.05,3418
2007,206101,Białystok,"Białystok, m.",279051,228590,60.60,138458
2007,206201,Łomża,"Łomża, m.",62025,49209,51.46,25318
2007,206301,Suwałki,"Suwałki, m.",68402,52741,51.83,27320
2007,220101,bytowski,"Borzytuchom, gm.",2873,2098,45.85,962
2007,220102,bytowski,"Bytów, gm.",24308,18465,51.78,9561
2007,220103,bytowski,"Czarna Dąbrówka, gm.",5931,4385,41.16,1805
2007,220104,bytowski,"Kołczygłowy, gm.",4413,3237,42.51,1376
2007,220105,bytowski,"Lipnica, gm.",5139,3799,49.33,1874
2007,220106,bytowski,"Miastko, gm.",20364,15720,43.01,6761
2007,220107,bytowski,"Parchowo, gm.",3610,2565,53.29,1367
2007,220108,bytowski,"Studzienice, gm.",3467,2631,47.81,1258
2007,220109,bytowski,"Trzebielino, gm.",3854,2887,38.45,1109
2007,220110,bytowski,"Tuchomie, gm.",3984,2887,43.54,1255
2007,220201,chojnicki,"Chojnice, m.",40093,31765,57.07,18118
2007,220202,chojnicki,"Brusy, gm.",13653,9935,54.69,5432
2007,220203,chojnicki,"Chojnice, gm.",16525,12066,46.81,5648
2007,220204,chojnicki,"Czersk, gm.",20936,15838,46.71,7390
2007,220205,chojnicki,"Konarzyny, gm.",2271,1644,47.87,787
2007,220301,człuchowski,"Człuchów, m.",14768,11932,55.25,6592
2007,220302,człuchowski,"Czarne, gm.",9571,8841,50.63,4476
2007,220303,człuchowski,"Człuchów, gm.",10240,7595,40.45,3070
2007,220304,człuchowski,"Debrzno, gm.",9511,7177,41.30,2964
2007,220305,człuchowski,"Koczała, gm.",3697,2860,46.22,1322
2007,220306,człuchowski,"Przechlewo, gm.",6315,4791,47.59,2279
2007,220307,człuchowski,"Rzeczenica, gm.",3855,2937,39.26,1153
2007,220401,gdański,"Pruszcz Gdański, m.",24336,19472,65.17,12688
2007,220402,gdański,"Cedry Wielkie, gm.",6289,4736,44.13,2090
2007,220403,gdański,"Kolbudy, gm.",12005,9501,61.90,5880
2007,220404,gdański,"Pruszcz Gdański, gm.",17139,13203,58.17,7684
2007,220405,gdański,"Przywidz, gm.",5358,3986,51.68,2057
2007,220406,gdański,"Pszczółki, gm.",7750,5904,51.56,3044
2007,220407,gdański,"Suchy Dąb, gm.",3944,2969,45.84,1361
2007,220408,gdański,"Trąbki Wielkie, gm.",9883,7184,44.18,3173
2007,220501,kartuski,"Chmielno, gm.",6792,4783,56.78,2716
2007,220502,kartuski,"Kartuzy, gm.",30905,23485,58.80,13796
2007,220503,kartuski,"Przodkowo, gm.",7106,5022,54.56,2737
2007,220504,kartuski,"Sierakowice, gm.",17087,11835,58.34,6903
2007,220505,kartuski,"Somonino, gm.",9360,6648,50.21,3338
2007,220506,kartuski,"Stężyca, gm.",8982,6401,55.12,3527
2007,220507,kartuski,"Sulęczyno, gm.",4994,3601,56.90,2049
2007,220508,kartuski,"Żukowo, gm.",25152,18518,59.52,11017
2007,220601,kościerski,"Kościerzyna, m.",23298,18282,57.40,10485
2007,220602,kościerski,"Dziemiany, gm.",4140,3065,53.51,1639
2007,220603,kościerski,"Karsin, gm.",6060,4439,55.15,2446
2007,220604,kościerski,"Kościerzyna, gm.",13857,10203,52.41,5348
2007,220605,kościerski,"Liniewo, gm.",4671,3542,50.11,1775
2007,220606,kościerski,"Lipusz, gm.",3409,2516,56.48,1421
2007,220607,kościerski,"Nowa Karczma, gm.",6486,4681,46.53,2178
2007,220608,kościerski,"Stara Kiszewa, gm.",6515,4904,46.11,2261
2007,220701,kwidzyński,"Kwidzyn, m.",37450,30443,54.75,16668
2007,220702,kwidzyński,"Gardeja, gm.",8567,6306,30.99,1954
2007,220703,kwidzyński,"Kwidzyn, gm.",10571,7855,39.41,3096
2007,220704,kwidzyński,"Prabuty, gm.",13542,10399,42.40,4408
2007,220705,kwidzyński,"Ryjewo, gm.",5719,4311,38.07,1641
2007,220706,kwidzyński,"Sadlinki, gm.",5683,4164,36.89,1536
2007,220801,lęborski,"Lębork, m.",35341,27703,55.17,15282
2007,220802,lęborski,"Łeba, m.",3949,3243,54.83,1778
2007,220803,lęborski,"Cewice, gm.",7046,5165,47.59,2458
2007,220804,lęborski,"Nowa Wieś Lęborska, gm.",12596,9352,47.34,4424
2007,220805,lęborski,"Wicko, gm.",5683,4240,39.22,1663
2007,220901,malborski,"Malbork, m.",38488,31345,54.83,17184
2007,220903,malborski,"Lichnowy, gm.",4810,3495,41.86,1463
2007,220904,malborski,"Malbork, gm.",4160,3182,40.54,1290
2007,220906,malborski,"Miłoradz, gm.",3529,2663,40.29,1071
2007,220907,malborski,"Nowy Staw, gm.",7988,6135,43.86,2691
2007,220908,malborski,"Stare Pole, gm.",4692,3593,46.73,1678
2007,221001,nowodworski,"Krynica Morska, m.",1306,1183,57.23,677
2007,221002,nowodworski,"Nowy Dwór Gdański, gm.",18334,14109,45.42,6408
2007,221003,nowodworski,"Ostaszewo, gm.",3240,2488,44.65,1111
2007,221004,nowodworski,"Stegna, gm.",9815,7669,44.37,3403
2007,221005,nowodworski,"Sztutowo, gm.",3654,2835,49.35,1397
2007,221101,pucki,"Hel, m.",4051,3333,57.04,1900
2007,221102,pucki,"Jastarnia, m.",4042,3183,63.09,2007
2007,221103,pucki,"Puck, m.",11406,9183,57.80,5308
2007,221104,pucki,"Władysławowo, m.",15122,11744,61.71,7239
2007,221105,pucki,"Kosakowo, gm.",8506,6569,63.60,4178
2007,221106,pucki,"Krokowa, gm.",10280,7553,49.62,3748
2007,221107,pucki,"Puck, gm.",22241,16232,51.77,8402
2007,221201,słupski,"Ustka, m.",16495,14284,57.76,8246
2007,221202,słupski,"Damnica, gm.",6387,4664,39.37,1836
2007,221203,słupski,"Dębnica Kaszubska, gm.",9679,7255,39.43,2861
2007,221204,słupski,"Główczyce, gm.",9718,7256,37.14,2695
2007,221205,słupski,"Kępice, gm.",9708,7343,42.71,3136
2007,221206,słupski,"Kobylnica, gm.",10033,7730,42.28,3268
2007,221207,słupski,"Potęgowo, gm.",7242,5368,37.24,1999
2007,221208,słupski,"Słupsk, gm.",14261,10709,44.64,4780
2007,221209,słupski,"Smołdzino, gm.",3535,2726,42.19,1149
2007,221210,słupski,"Ustka, gm.",7532,6031,45.55,2747
2007,221301,starogardzki,"Czarna Woda, gm.",3452,2631,50.89,1339
2007,221302,starogardzki,"Skórcz, m.",3423,2611,51.28,1339
2007,221303,starogardzki,"Starogard Gdański, m.",47838,38293,53.12,20323
2007,221304,starogardzki,"Bobowo, gm.",2950,2171,45.19,979
2007,221305,starogardzki,"Kaliska, gm.",5157,3863,45.61,1762
2007,221306,starogardzki,"Lubichowo, gm.",5902,4425,45.11,1996
2007,221307,starogardzki,"Osieczna, gm.",2945,2190,48.77,1067
2007,221308,starogardzki,"Osiek, gm.",2575,2044,47.50,971
2007,221309,starogardzki,"Skarszewy, gm.",13928,10386,46.28,4807
2007,221310,starogardzki,"Skórcz, gm.",4632,3436,42.67,1466
2007,221311,starogardzki,"Smętowo Graniczne, gm.",5347,4080,40.20,1640
2007,221312,starogardzki,"Starogard Gdański, gm.",13674,9958,50.77,5056
2007,221313,starogardzki,"Zblewo, gm.",10829,8018,45.32,3633
2007,221401,tczewski,"Tczew, m.",59383,47128,56.58,26659
2007,221402,tczewski,"Gniew, gm.",16174,12416,41.40,5136
2007,221403,tczewski,"Morzeszczyn, gm.",3871,2817,39.83,1122
2007,221404,tczewski,"Pelplin, gm.",16730,12640,41.97,5304
2007,221405,tczewski,"Subkowy, gm.",5307,3847,43.31,1665
2007,221406,tczewski,"Tczew, gm.",11585,8563,46.39,3970
2007,221501,wejherowski,"Reda, m.",18475,14349,62.73,8998
2007,221502,wejherowski,"Rumia, m.",43851,34902,64.80,22604
2007,221503,wejherowski,"Wejherowo, m.",45945,36709,60.12,22061
2007,221504,wejherowski,"Choczewo, gm.",5804,4474,43.27,1936
2007,221505,wejherowski,"Gniewino, gm.",6879,4930,45.94,2264
2007,221506,wejherowski,"Linia, gm.",5910,4116,51.26,2110
2007,221507,wejherowski,"Luzino, gm.",13077,9061,53.44,4839
2007,221508,wejherowski,"Łęczyce, gm.",11389,8253,47.87,3951
2007,221509,wejherowski,"Szemud, gm.",13282,9355,55.36,5179
2007,221510,wejherowski,"Wejherowo, gm.",18787,13474,52.92,7130
2007,221601,sztumski,"Dzierzgoń, gm.",9862,7445,40.67,3027
2007,221602,sztumski,"Mikołajki Pomorskie, gm.",3804,2828,30.55,864
2007,221603,sztumski,"Stary Dzierzgoń, gm.",4345,3256,29.79,970
2007,221604,sztumski,"Stary Targ, gm.",6680,4998,35.33,1766
2007,221605,sztumski,"Sztum, gm.",18320,15673,49.77,7800
2007,226101,Gdańsk,"Gdańsk, m.",434622,365395,67.47,246209
2007,226201,Gdynia,"Gdynia, m.",241888,200467,68.13,136443
2007,226301,Słupsk,"Słupsk, m.",95314,77618,59.02,45768
2007,226401,Sopot,"Sopot, m.",38275,33340,70.64,23545
2007,240101,będziński,"Będzin, m.",57913,48803,54.50,26588
2007,240102,będziński,"Czeladź, m.",34144,28836,57.39,16542
2007,240103,będziński,"Wojkowice, m.",9380,8993,56.63,5092
2007,240104,będziński,"Bobrowniki, gm.",11191,9453,54.56,5158
2007,240105,będziński,"Mierzęcice, gm.",7135,5837,48.19,2813
2007,240106,będziński,"Psary, gm.",11169,9385,53.71,5039
2007,240107,będziński,"Siewierz, gm.",12077,9911,48.80,4837
2007,240108,będziński,"Sławków, m.",6837,5675,57.85,3273
2007,240201,bielski,"Szczyrk, m.",5712,4746,59.33,2816
2007,240202,bielski,"Bestwina, gm.",10477,8244,62.36,5139
2007,240203,bielski,"Buczkowice, gm.",10572,8318,58.52,4868
2007,240204,bielski,"Czechowice-Dziedzice, gm.",42947,34307,59.30,20334
2007,240205,bielski,"Jasienica, gm.",20827,16123,59.95,9659
2007,240206,bielski,"Jaworze, gm.",6265,5075,62.68,3178
2007,240207,bielski,"Kozy, gm.",11658,9210,62.08,5710
2007,240208,bielski,"Porąbka, gm.",14901,11703,57.57,6733
2007,240209,bielski,"Wilamowice, gm.",15373,11819,58.80,6948
2007,240210,bielski,"Wilkowice, gm.",12238,10287,62.03,6379
2007,240301,cieszyński,"Cieszyn, m.",34878,29418,61.00,17931
2007,240302,cieszyński,"Ustroń, m.",15340,13672,63.18,8634
2007,240303,cieszyński,"Wisła, m.",11310,9323,57.31,5343
2007,240304,cieszyński,"Brenna, gm.",10310,8060,52.78,4253
2007,240305,cieszyński,"Chybie, gm.",9134,7130,52.55,3747
2007,240306,cieszyński,"Dębowiec, gm.",5543,4239,54.82,2324
2007,240307,cieszyński,"Goleszów, gm.",12318,9883,57.35,5668
2007,240308,cieszyński,"Hażlach, gm.",9837,7506,53.65,4027
2007,240309,cieszyński,"Istebna, gm.",11627,8566,54.18,4639
2007,240310,cieszyński,"Skoczów, gm.",25693,20226,55.26,11171
2007,240311,cieszyński,"Strumień, gm.",12110,9400,55.13,5179
2007,240312,cieszyński,"Zebrzydowice, gm.",12448,9797,57.27,5606
2007,240401,częstochowski,"Blachownia, gm.",13415,10835,51.76,5606
2007,240402,częstochowski,"Dąbrowa Zielona, gm.",4128,3432,39.66,1361
2007,240403,częstochowski,"Janów, gm.",5845,4706,45.26,2130
2007,240404,częstochowski,"Kamienica Polska, gm.",5460,4510,48.31,2179
2007,240405,częstochowski,"Kłomnice, gm.",13748,11046,44.40,4904
2007,240406,częstochowski,"Koniecpol, gm.",10606,8518,41.47,3529
2007,240407,częstochowski,"Konopiska, gm.",10403,8370,50.06,4189
2007,240408,częstochowski,"Kruszyna, gm.",4913,3847,40.63,1563
2007,240409,częstochowski,"Lelów, gm.",5216,4198,42.09,1767
2007,240410,częstochowski,"Mstów, gm.",10108,7971,47.75,3803
2007,240411,częstochowski,"Mykanów, gm.",14012,10949,54.05,5914
2007,240412,częstochowski,"Olsztyn, gm.",7392,5857,48.39,2834
2007,240413,częstochowski,"Poczesna, gm.",12487,10081,53.29,5372
2007,240414,częstochowski,"Przyrów, gm.",4029,3291,44.88,1477
2007,240415,częstochowski,"Rędziny, gm.",9756,7859,50.72,3986
2007,240416,częstochowski,"Starcza, gm.",2688,2209,50.88,1123
2007,240501,gliwicki,"Knurów, m.",39510,31710,54.21,17187
2007,240502,gliwicki,"Pyskowice, m.",18434,15126,48.31,7306
2007,240503,gliwicki,"Gierałtowice, gm.",10612,8620,58.23,5016
2007,240504,gliwicki,"Pilchowice, gm.",10340,8572,48.57,4163
2007,240505,gliwicki,"Rudziniec, gm.",10357,8493,41.56,3530
2007,240506,gliwicki,"Sośnicowice, gm.",8152,6581,43.78,2880
2007,240507,gliwicki,"Toszek, gm.",10076,8389,37.57,3151
2007,240508,gliwicki,"Wielowieś, gm.",5913,4741,35.84,1699
2007,240601,kłobucki,"Kłobuck, gm.",20497,16666,53.43,8905
2007,240602,kłobucki,"Krzepice, gm.",9608,7612,46.64,3548
2007,240603,kłobucki,"Lipie, gm.",6600,5242,42.83,2245
2007,240604,kłobucki,"Miedźno, gm.",7616,5999,47.72,2863
2007,240605,kłobucki,"Opatów, gm.",6877,5394,44.96,2424
2007,240606,kłobucki,"Panki, gm.",5049,4002,42.10,1684
2007,240607,kłobucki,"Popów, gm.",6072,4958,42.96,2130
2007,240608,kłobucki,"Przystajń, gm.",6062,4776,41.92,2001
2007,240609,kłobucki,"Wręczyca Wielka, gm.",17368,13633,46.01,6272
2007,240701,lubliniecki,"Lubliniec, m.",23415,19138,55.91,10697
2007,240702,lubliniecki,"Boronów, gm.",3312,2634,47.04,1239
2007,240703,lubliniecki,"Ciasna, gm.",7846,6242,34.89,2178
2007,240704,lubliniecki,"Herby, gm.",6934,6105,53.40,3260
2007,240705,lubliniecki,"Kochanowice, gm.",6742,5287,42.01,2221
2007,240706,lubliniecki,"Koszęcin, gm.",11555,9237,50.20,4635
2007,240707,lubliniecki,"Pawonków, gm.",6556,5138,40.40,2075
2007,240708,lubliniecki,"Woźniki, gm.",9609,7604,50.12,3809
2007,240801,mikołowski,"Łaziska Górne, m.",21567,17392,56.09,9752
2007,240802,mikołowski,"Mikołów, m.",38155,31506,61.13,19258
2007,240803,mikołowski,"Orzesze, m.",18759,15034,55.78,8384
2007,240804,mikołowski,"Ornontowice, gm.",5340,4160,59.06,2456
2007,240805,mikołowski,"Wyry, gm.",6513,5137,59.08,3035
2007,240901,myszkowski,"Myszków, m.",32867,26940,50.03,13477
2007,240902,myszkowski,"Koziegłowy, gm.",14387,11744,40.94,4807
2007,240903,myszkowski,"Niegowa, gm.",5914,4514,44.35,2001
2007,240904,myszkowski,"Poraj, gm.",10655,8773,51.46,4515
2007,240905,myszkowski,"Żarki, gm.",8236,6557,46.93,3076
2007,241001,pszczyński,"Goczałkowice-Zdrój, gm.",6340,5070,60.59,3072
2007,241002,pszczyński,"Kobiór, gm.",4644,3698,57.25,2115
2007,241003,pszczyński,"Miedźna, gm.",15672,11910,55.49,6608
2007,241004,pszczyński,"Pawłowice, gm.",17518,13489,54.57,7358
2007,241005,pszczyński,"Pszczyna, gm.",50313,39644,58.56,23204
2007,241006,pszczyński,"Suszec, gm.",10898,8149,57.27,4666
2007,241101,raciborski,"Racibórz, m.",56602,46934,48.80,22890
2007,241102,raciborski,"Kornowac, gm.",4747,3764,48.94,1841
2007,241103,raciborski,"Krzanowice, gm.",5966,4856,32.76,1590
2007,241104,raciborski,"Krzyżanowice, gm.",11388,9198,37.76,3472
2007,241105,raciborski,"Kuźnia Raciborska, gm.",11878,9726,39.31,3818
2007,241106,raciborski,"Nędza, gm.",7218,5906,38.03,2246
2007,241107,raciborski,"Pietrowice Wielkie, gm.",7150,5777,35.76,2066
2007,241108,raciborski,"Rudnik, gm.",5175,4207,33.68,1416
2007,241201,rybnicki,"Czerwionka-Leszczyny, gm.",41069,32627,51.11,16675
2007,241202,rybnicki,"Gaszowice, gm.",8768,6930,48.57,3364
2007,241203,rybnicki,"Jejkowice, gm.",3752,2923,53.47,1563
2007,241204,rybnicki,"Lyski, gm.",9177,7347,51.74,3801
2007,241205,rybnicki,"Świerklany, gm.",11191,8730,55.34,4831
2007,241301,tarnogórski,"Kalety, m.",8715,7153,47.52,3399
2007,241302,tarnogórski,"Miasteczko Śląskie, m.",7324,5945,49.37,2935
2007,241303,tarnogórski,"Radzionków, m.",16973,13801,56.74,7825
2007,241304,tarnogórski,"Tarnowskie Góry, m.",60365,50962,56.28,28663
2007,241305,tarnogórski,"Krupski Młyn, gm.",3408,2755,51.11,1408
2007,241306,tarnogórski,"Ożarowice, gm.",5398,4372,52.88,2311
2007,241307,tarnogórski,"Świerklaniec, gm.",10938,8940,52.99,4736
2007,241308,tarnogórski,"Tworóg, gm.",8010,6490,40.99,2660
2007,241309,tarnogórski,"Zbrosławice, gm.",15235,12451,39.02,4857
2007,241401,bieruńsko-lędziński,"Bieruń, m.",19744,15615,55.17,8609
2007,241402,bieruńsko-lędziński,"Imielin, m.",7811,6288,58.59,3682
2007,241403,bieruńsko-lędziński,"Lędziny, m.",16007,12582,52.35,6585
2007,241404,bieruńsko-lędziński,"Bojszowy, gm.",6672,5195,62.18,3230
2007,241405,bieruńsko-lędziński,"Chełm Śląski, gm.",5682,4555,55.32,2520
2007,241501,wodzisławski,"Pszów, m.",14313,11493,49.56,5693
2007,241502,wodzisławski,"Radlin, m.",17940,14218,52.75,7495
2007,241503,wodzisławski,"Rydułtowy, m.",21853,17749,50.61,8981
2007,241504,wodzisławski,"Wodzisław Śląski, m.",48775,39470,55.80,22015
2007,241505,wodzisławski,"Godów, gm.",12616,10068,56.01,5636
2007,241506,wodzisławski,"Gorzyce, gm.",19754,15742,51.32,8074
2007,241507,wodzisławski,"Lubomia, gm.",8075,6466,45.56,2941
2007,241508,wodzisławski,"Marklowice, gm.",5247,4154,58.67,2436
2007,241509,wodzisławski,"Mszana, gm.",7040,5477,53.72,2942
2007,241601,zawierciański,"Poręba, m.",8861,7367,51.12,3765
2007,241602,zawierciański,"Zawiercie, m.",53711,44818,52.81,23666
2007,241603,zawierciański,"Irządze, gm.",2940,2329,37.66,877
2007,241604,zawierciański,"Kroczyce, gm.",6188,4961,42.09,2088
2007,241605,zawierciański,"Łazy, gm.",16021,13384,49.51,6627
2007,241606,zawierciański,"Ogrodzieniec, gm.",9583,7936,49.12,3898
2007,241607,zawierciański,"Pilica, gm.",9195,7506,48.45,3636
2007,241608,zawierciański,"Szczekociny, gm.",8528,6987,50.77,3542
2007,241609,zawierciański,"Włodowice, gm.",5281,4327,41.23,1784
